3.725000000000000000e+02,4.375000000000000000e+02
3.725000000000000000e+02,4.365000000000000000e+02
3.725000000000000000e+02,4.355000000000000000e+02
3.725000000000000000e+02,4.345000000000000000e+02
3.725000000000000000e+02,4.335000000000000000e+02
3.725000000000000000e+02,4.325000000000000000e+02
3.725000000000000000e+02,4.315000000000000000e+02
3.725000000000000000e+02,4.305000000000000000e+02
3.725000000000000000e+02,4.295000000000000000e+02
3.725000000000000000e+02,4.285000000000000000e+02
3.725000000000000000e+02,4.275000000000000000e+02
3.725000000000000000e+02,4.265000000000000000e+02
3.725000000000000000e+02,4.255000000000000000e+02
3.725000000000000000e+02,4.245000000000000000e+02
3.725000000000000000e+02,4.235000000000000000e+02
3.725000000000000000e+02,4.225000000000000000e+02
3.725000000000000000e+02,4.215000000000000000e+02
3.725000000000000000e+02,4.205000000000000000e+02
3.725000000000000000e+02,4.195000000000000000e+02
3.725000000000000000e+02,4.185000000000000000e+02
3.725000000000000000e+02,4.175000000000000000e+02
3.725000000000000000e+02,4.165000000000000000e+02
3.725000000000000000e+02,4.155000000000000000e+02
3.725000000000000000e+02,4.145000000000000000e+02
3.725000000000000000e+02,4.135000000000000000e+02
3.725000000000000000e+02,4.125000000000000000e+02
3.725000000000000000e+02,4.115000000000000000e+02
3.725000000000000000e+02,4.105000000000000000e+02
3.725000000000000000e+02,4.095000000000000000e+02
3.725000000000000000e+02,4.085000000000000000e+02
3.725000000000000000e+02,4.075000000000000000e+02
3.725000000000000000e+02,4.065000000000000000e+02
3.725000000000000000e+02,4.055000000000000000e+02
3.725000000000000000e+02,4.045000000000000000e+02
3.725000000000000000e+02,4.035000000000000000e+02
3.725000000000000000e+02,4.025000000000000000e+02
3.725000000000000000e+02,4.015000000000000000e+02
3.725000000000000000e+02,4.005000000000000000e+02
3.725000000000000000e+02,3.995000000000000000e+02
3.725000000000000000e+02,3.985000000000000000e+02
3.725000000000000000e+02,3.975000000000000000e+02
3.725000000000000000e+02,3.965000000000000000e+02
3.725000000000000000e+02,3.955000000000000000e+02
3.725000000000000000e+02,3.945000000000000000e+02
3.725000000000000000e+02,3.935000000000000000e+02
3.725000000000000000e+02,3.925000000000000000e+02
3.725000000000000000e+02,3.915000000000000000e+02
3.725000000000000000e+02,3.905000000000000000e+02
3.725000000000000000e+02,3.895000000000000000e+02
3.725000000000000000e+02,3.885000000000000000e+02
3.725000000000000000e+02,3.875000000000000000e+02
3.725000000000000000e+02,3.865000000000000000e+02
3.725000000000000000e+02,3.855000000000000000e+02
3.725000000000000000e+02,3.845000000000000000e+02
3.725000000000000000e+02,3.835000000000000000e+02
3.725000000000000000e+02,3.825000000000000000e+02
3.725000000000000000e+02,3.815000000000000000e+02
3.725000000000000000e+02,3.805000000000000000e+02
3.725000000000000000e+02,3.795000000000000000e+02
3.725000000000000000e+02,3.785000000000000000e+02
3.725000000000000000e+02,3.775000000000000000e+02
3.725000000000000000e+02,3.765000000000000000e+02
3.725000000000000000e+02,3.755000000000000000e+02
3.725000000000000000e+02,3.745000000000000000e+02
3.725000000000000000e+02,3.735000000000000000e+02
3.725000000000000000e+02,3.725000000000000000e+02
3.725000000000000000e+02,3.715000000000000000e+02
3.725000000000000000e+02,3.705000000000000000e+02
3.725000000000000000e+02,3.695000000000000000e+02
3.725000000000000000e+02,3.685000000000000000e+02
3.725000000000000000e+02,3.675000000000000000e+02
3.725000000000000000e+02,3.665000000000000000e+02
3.725000000000000000e+02,3.655000000000000000e+02
3.725000000000000000e+02,3.645000000000000000e+02
