4.835000000000000000e+02,1.005000000000000000e+02
4.835000000000000000e+02,1.015000000000000000e+02
4.835000000000000000e+02,1.025000000000000000e+02
4.835000000000000000e+02,1.035000000000000000e+02
4.835000000000000000e+02,1.045000000000000000e+02
4.835000000000000000e+02,1.055000000000000000e+02
4.835000000000000000e+02,1.065000000000000000e+02
4.835000000000000000e+02,1.075000000000000000e+02
4.835000000000000000e+02,1.085000000000000000e+02
4.835000000000000000e+02,1.095000000000000000e+02
4.835000000000000000e+02,1.105000000000000000e+02
4.835000000000000000e+02,1.115000000000000000e+02
4.835000000000000000e+02,1.125000000000000000e+02
4.835000000000000000e+02,1.135000000000000000e+02
4.835000000000000000e+02,1.145000000000000000e+02
4.835000000000000000e+02,1.155000000000000000e+02
4.835000000000000000e+02,1.165000000000000000e+02
4.835000000000000000e+02,1.175000000000000000e+02
4.835000000000000000e+02,1.185000000000000000e+02
4.835000000000000000e+02,1.195000000000000000e+02
4.835000000000000000e+02,1.205000000000000000e+02
4.835000000000000000e+02,1.215000000000000000e+02
4.835000000000000000e+02,1.225000000000000000e+02
4.835000000000000000e+02,1.235000000000000000e+02
4.835000000000000000e+02,1.245000000000000000e+02
4.835000000000000000e+02,1.255000000000000000e+02
4.835000000000000000e+02,1.265000000000000000e+02
4.835000000000000000e+02,1.275000000000000000e+02
4.835000000000000000e+02,1.285000000000000000e+02
4.835000000000000000e+02,1.295000000000000000e+02
4.835000000000000000e+02,1.305000000000000000e+02
4.835000000000000000e+02,1.315000000000000000e+02
4.835000000000000000e+02,1.325000000000000000e+02
4.835000000000000000e+02,1.335000000000000000e+02
4.835000000000000000e+02,1.345000000000000000e+02
4.835000000000000000e+02,1.355000000000000000e+02
4.835000000000000000e+02,1.365000000000000000e+02
4.835000000000000000e+02,1.375000000000000000e+02
4.835000000000000000e+02,1.385000000000000000e+02
4.835000000000000000e+02,1.395000000000000000e+02
4.835000000000000000e+02,1.405000000000000000e+02
4.835000000000000000e+02,1.415000000000000000e+02
4.835000000000000000e+02,1.425000000000000000e+02
4.835000000000000000e+02,1.435000000000000000e+02
4.835000000000000000e+02,1.445000000000000000e+02
4.835000000000000000e+02,1.455000000000000000e+02
4.835000000000000000e+02,1.465000000000000000e+02
4.835000000000000000e+02,1.475000000000000000e+02
4.835000000000000000e+02,1.485000000000000000e+02
4.835000000000000000e+02,1.495000000000000000e+02
4.835000000000000000e+02,1.505000000000000000e+02
4.825000000000000000e+02,1.505000000000000000e+02
4.825000000000000000e+02,1.515000000000000000e+02
4.825000000000000000e+02,1.525000000000000000e+02
4.825000000000000000e+02,1.535000000000000000e+02
4.825000000000000000e+02,1.545000000000000000e+02
4.825000000000000000e+02,1.555000000000000000e+02
4.825000000000000000e+02,1.565000000000000000e+02
4.825000000000000000e+02,1.575000000000000000e+02
4.825000000000000000e+02,1.585000000000000000e+02
4.825000000000000000e+02,1.595000000000000000e+02
4.825000000000000000e+02,1.605000000000000000e+02
4.825000000000000000e+02,1.615000000000000000e+02
4.825000000000000000e+02,1.625000000000000000e+02
4.825000000000000000e+02,1.635000000000000000e+02
4.825000000000000000e+02,1.645000000000000000e+02
4.825000000000000000e+02,1.655000000000000000e+02
4.825000000000000000e+02,1.665000000000000000e+02
4.825000000000000000e+02,1.675000000000000000e+02
4.825000000000000000e+02,1.685000000000000000e+02
4.825000000000000000e+02,1.695000000000000000e+02
4.825000000000000000e+02,1.705000000000000000e+02
4.825000000000000000e+02,1.715000000000000000e+02
4.825000000000000000e+02,1.725000000000000000e+02
4.825000000000000000e+02,1.735000000000000000e+02
4.825000000000000000e+02,1.745000000000000000e+02
4.825000000000000000e+02,1.755000000000000000e+02
4.825000000000000000e+02,1.765000000000000000e+02
4.825000000000000000e+02,1.775000000000000000e+02
4.825000000000000000e+02,1.785000000000000000e+02
4.825000000000000000e+02,1.795000000000000000e+02
4.825000000000000000e+02,1.805000000000000000e+02
4.825000000000000000e+02,1.815000000000000000e+02
4.825000000000000000e+02,1.825000000000000000e+02
4.825000000000000000e+02,1.835000000000000000e+02
4.825000000000000000e+02,1.845000000000000000e+02
4.825000000000000000e+02,1.855000000000000000e+02
4.825000000000000000e+02,1.865000000000000000e+02
4.825000000000000000e+02,1.875000000000000000e+02
4.825000000000000000e+02,1.885000000000000000e+02
4.825000000000000000e+02,1.895000000000000000e+02
4.825000000000000000e+02,1.905000000000000000e+02
4.825000000000000000e+02,1.915000000000000000e+02
4.825000000000000000e+02,1.925000000000000000e+02
4.825000000000000000e+02,1.935000000000000000e+02
4.825000000000000000e+02,1.945000000000000000e+02
4.825000000000000000e+02,1.955000000000000000e+02
4.825000000000000000e+02,1.965000000000000000e+02
4.825000000000000000e+02,1.975000000000000000e+02
4.825000000000000000e+02,1.985000000000000000e+02
4.825000000000000000e+02,1.995000000000000000e+02
4.825000000000000000e+02,2.005000000000000000e+02
4.825000000000000000e+02,2.015000000000000000e+02
4.825000000000000000e+02,2.025000000000000000e+02
4.825000000000000000e+02,2.035000000000000000e+02
4.825000000000000000e+02,2.045000000000000000e+02
4.825000000000000000e+02,2.055000000000000000e+02
4.825000000000000000e+02,2.065000000000000000e+02
4.825000000000000000e+02,2.075000000000000000e+02
4.825000000000000000e+02,2.085000000000000000e+02
4.825000000000000000e+02,2.095000000000000000e+02
4.825000000000000000e+02,2.105000000000000000e+02
4.825000000000000000e+02,2.115000000000000000e+02
4.825000000000000000e+02,2.125000000000000000e+02
4.825000000000000000e+02,2.135000000000000000e+02
4.825000000000000000e+02,2.145000000000000000e+02
4.825000000000000000e+02,2.155000000000000000e+02
4.825000000000000000e+02,2.165000000000000000e+02
4.825000000000000000e+02,2.175000000000000000e+02
4.825000000000000000e+02,2.185000000000000000e+02
4.825000000000000000e+02,2.195000000000000000e+02
4.825000000000000000e+02,2.205000000000000000e+02
4.825000000000000000e+02,2.215000000000000000e+02
