4.105000000000000000e+02,4.295000000000000000e+02
4.115000000000000000e+02,4.295000000000000000e+02
4.125000000000000000e+02,4.295000000000000000e+02
4.135000000000000000e+02,4.295000000000000000e+02
4.145000000000000000e+02,4.295000000000000000e+02
4.155000000000000000e+02,4.295000000000000000e+02
4.165000000000000000e+02,4.295000000000000000e+02
4.175000000000000000e+02,4.295000000000000000e+02
4.185000000000000000e+02,4.295000000000000000e+02
4.195000000000000000e+02,4.295000000000000000e+02
4.205000000000000000e+02,4.295000000000000000e+02
4.215000000000000000e+02,4.295000000000000000e+02
4.225000000000000000e+02,4.295000000000000000e+02
4.235000000000000000e+02,4.295000000000000000e+02
4.245000000000000000e+02,4.295000000000000000e+02
4.255000000000000000e+02,4.295000000000000000e+02
4.265000000000000000e+02,4.295000000000000000e+02
4.275000000000000000e+02,4.295000000000000000e+02
4.285000000000000000e+02,4.295000000000000000e+02
4.295000000000000000e+02,4.295000000000000000e+02
4.305000000000000000e+02,4.295000000000000000e+02
4.315000000000000000e+02,4.295000000000000000e+02
4.325000000000000000e+02,4.295000000000000000e+02
4.335000000000000000e+02,4.295000000000000000e+02
4.345000000000000000e+02,4.295000000000000000e+02
4.355000000000000000e+02,4.295000000000000000e+02
4.365000000000000000e+02,4.295000000000000000e+02
4.375000000000000000e+02,4.295000000000000000e+02
4.385000000000000000e+02,4.295000000000000000e+02
4.395000000000000000e+02,4.295000000000000000e+02
4.405000000000000000e+02,4.295000000000000000e+02
4.415000000000000000e+02,4.295000000000000000e+02
4.425000000000000000e+02,4.295000000000000000e+02
4.425000000000000000e+02,4.305000000000000000e+02
4.435000000000000000e+02,4.305000000000000000e+02
4.435000000000000000e+02,4.315000000000000000e+02
4.445000000000000000e+02,4.315000000000000000e+02
4.445000000000000000e+02,4.325000000000000000e+02
4.445000000000000000e+02,4.335000000000000000e+02
4.445000000000000000e+02,4.345000000000000000e+02
4.455000000000000000e+02,4.345000000000000000e+02
4.455000000000000000e+02,4.355000000000000000e+02
4.465000000000000000e+02,4.355000000000000000e+02
4.465000000000000000e+02,4.365000000000000000e+02
4.475000000000000000e+02,4.365000000000000000e+02
4.475000000000000000e+02,4.375000000000000000e+02
4.475000000000000000e+02,4.385000000000000000e+02
4.485000000000000000e+02,4.385000000000000000e+02
4.495000000000000000e+02,4.385000000000000000e+02
4.495000000000000000e+02,4.395000000000000000e+02
